field_1,Date,Latitude,Longitude,DaysOld
52,20221012,58.02483163082324,7.027064162663563,3.0
53,20221012,58.00160483346606,7.178034505753788,3.0
54,20221012,58.00743408463849,7.138738006514766,3.0
55,20221012,58.02442985259526,7.147694144114949,3.0
56,20221012,58.017579115823736,7.271176032268984,3.0
57,20221012,58.02135999213979,7.242004612231323,3.0
48,20221012,58.05836617165864,7.908856219536055,3.0
12,20221012,57.98456293230306,7.632217015272718,3.0
36,20221012,58.00653136506551,7.555417276617089,3.0
34,20221012,57.99501656667864,7.62348194743275,3.0
14,20221012,57.99311918990376,7.195413782188966,3.0
15,20221012,57.981975702621,7.308128195526425,3.0
16,20221012,57.9919039644601,7.364876164369843,3.0
17,20221012,57.99100199304775,7.3335585017478975,3.0
18,20221012,58.00052433129507,7.298583014575071,3.0
19,20221012,57.9839591874573,7.431027825133945,3.0
20,20221012,57.99052209291826,7.428886788613337,3.0
21,20221012,57.987340429367535,7.3886784847615585,3.0
22,20221012,57.99033897562915,7.414478683816512,3.0
35,20221012,58.005170910116526,7.610642665388074,3.0
23,20221012,57.98824038994444,7.386866766540046,3.0
25,20221012,57.99864097447206,7.409073080729488,3.0
26,20221012,58.003634276094765,7.42871777021081,3.0
27,20221012,58.0096457970539,7.383367508336796,3.0
28,20221012,58.016514463700254,7.421657640936411,3.0
29,20221012,57.97574489062037,7.500794960634668,3.0
30,20221012,57.98036994106069,7.494710944124722,3.0
31,20221012,57.98206676126961,7.496341841872612,3.0
32,20221012,58.00322281830896,7.500288715134573,3.0
33,20221012,58.00987169933112,7.468114834379852,3.0
24,20221012,57.99886868539806,7.443756988888532,3.0
161,20221012,59.77500884712157,28.405816547074966,3.0
160,20221012,59.77722798132964,28.43501945371881,3.0
159,20221012,59.81327167642753,28.21574536407457,3.0
90,20221012,59.90498853172164,30.20886309866025,3.0
91,20221012,59.88464118956129,30.21204994391559,3.0
92,20221012,59.88358872020033,30.164814354544085,3.0
93,20221012,59.87685292967181,30.201033025379736,3.0
94,20221012,59.883802909773486,30.16408497224764,3.0
95,20221012,59.930860461353504,30.046163163753477,3.0
96,20221012,59.9037699054083,30.07902820028594,3.0
97,20221012,59.90807977024466,29.949801281684504,3.0
98,20221012,59.97201406128548,29.695707000458803,3.0
89,20221012,59.9180824002576,30.210724061548397,3.0
99,20221012,59.957863236242765,29.70477992480215,3.0
101,20221012,59.93715974057512,29.70323206273722,3.0
102,20221012,59.93730153890345,29.68912755786674,3.0
103,20221012,60.00601208711546,29.324152823283946,3.0
104,20221012,59.99084675453837,29.20526240029761,3.0
105,20221012,60.0253168153057,29.079124780980504,3.0
106,20221012,60.00089480123974,29.106227551928477,3.0
107,20221012,60.02903715074552,28.90856002423505,3.0
108,20221012,59.99939970516024,28.96693367277707,3.0
109,20221012,60.00519574101541,28.818364368503357,3.0
100,20221012,59.94975020135974,29.703864381568582,3.0
110,20221012,60.0873400969037,28.3270637040107,3.0
88,20221012,60.17595667395548,27.786560947305517,3.0
86,20221012,60.13476290940476,28.124949870450287,3.0
66,20221012,59.96573071928094,30.216693096622635,3.0
67,20221012,59.96314144212701,30.200263747118345,3.0
68,20221012,59.95679520083191,30.204176048544596,3.0
69,20221012,59.95390491537824,30.18434231052627,3.0
70,20221012,59.96364107973166,29.85689730179092,3.0
71,20221012,59.9833234618652,29.763783644624777,3.0
72,20221012,59.989343366421394,29.71828514153212,3.0
73,20221012,59.98345369203879,29.762464125956548,3.0
74,20221012,59.9848716757415,29.75279295917445,3.0
87,20221012,60.187693759981855,27.88758283484906,3.0
75,20221012,59.984122321530016,29.74864527020849,3.0
77,20221012,59.97228143480647,29.695815384191995,3.0
78,20221012,60.01037652786036,29.60235718456594,3.0
79,20221012,60.01452326858647,29.53757730106045,3.0
80,20221012,59.99946062939308,29.512388886624016,3.0
81,20221012,60.03011852376808,29.44244664512848,3.0
82,20221012,60.028566193562575,29.45992274469968,3.0
83,20221012,60.01144534559271,29.39337389137179,3.0
84,20221012,60.011585212215486,29.36897878755741,3.0
85,20221012,60.02637044293935,29.182757968224458,3.0
76,20221012,59.982548676752224,29.703544757077808,3.0
111,20221012,60.13012887570335,27.635922505552905,3.0
112,20221012,59.88581777238056,29.975040297772686,3.0
113,20221012,59.87857536049623,29.983368811953884,3.0
139,20221012,60.0093498964356,27.088624550450977,3.0
140,20221012,60.04006189252531,27.04217326502508,3.0
141,20221012,60.019744955216,27.04011294562341,3.0
142,20221012,60.040607129419776,26.94033013535169,3.0
143,20221012,60.02757966948017,26.958166159049902,3.0
144,20221012,60.026579454526086,26.957484813953894,3.0
145,20221012,59.810573384513255,28.960700649022137,3.0
146,20221012,59.79961535649296,28.864370813956093,3.0
147,20221012,59.79483701798681,28.86310564479346,3.0
138,20221012,60.0135260187789,27.05927573912607,3.0
148,20221012,59.80270460659606,28.783189866781008,3.0
150,20221012,59.81510034570579,28.657351243682196,3.0
151,20221012,59.78908603446316,28.705089241185306,3.0
152,20221012,59.83373649717054,28.40837077901925,3.0
153,20221012,59.825833571710106,28.43224631084612,3.0
154,20221012,59.8115407187783,28.41068205661392,3.0
155,20221012,59.799446180386376,28.44581372077324,3.0
156,20221012,59.80011834040902,28.33094119449185,3.0
157,20221012,59.79899407974218,28.3306298797406,3.0
158,20221012,59.82136159478453,28.23636487468564,3.0
149,20221012,59.81559287494888,28.659532529896115,3.0
137,20221012,60.01744338996102,27.05254237505512,3.0
136,20221012,60.03869634624008,27.058454582608523,3.0
135,20221012,60.03589349408386,27.10071746501618,3.0
114,20221012,59.9933531125824,28.708390881762785,3.0
115,20221012,59.99336115425463,28.708302743088986,3.0
116,20221012,60.008133851251145,28.483378568628,3.0
117,20221012,59.997784592711966,28.387730870436528,3.0
118,20221012,60.09551934083995,27.510120388567486,3.0
119,20221012,60.09551934083995,27.510120388567486,3.0
120,20221012,60.08483592334568,27.35554080924632,3.0
121,20221012,59.89604149927541,29.04489365245073,3.0
122,20221012,59.97844705964808,28.429243168655734,3.0
123,20221012,60.01701109941848,27.85782787087717,3.0
124,20221012,60.07520761736163,27.177442673936977,3.0
125,20221012,60.08998343840059,27.02650775707049,3.0
126,20221012,60.06862873251789,27.03304875105656,3.0
127,20221012,59.85895082694864,29.048749773241724,3.0
128,20221012,59.9533861013811,28.159169146851625,3.0
129,20221012,59.9787153598342,27.82946527096871,3.0
130,20221012,59.97400453434455,27.83248045902094,3.0
131,20221012,60.02080019101274,27.241752022256847,3.0
132,20221012,60.01447603661054,27.250860299298516,3.0
133,20221012,60.04116849575357,27.10005375232919,3.0
134,20221012,60.04002871231992,27.11286559556638,3.0
58,20221012,58.023051085472375,7.257953897578163,3.0
59,20221012,58.02272997679567,7.239789754761092,3.0
60,20221012,58.02409290005925,7.223600057726013,3.0
61,20221012,58.03138815176729,7.240686715642552,3.0
28,20221012,60.10667794510244,28.947823437056066,3.0
29,20221012,60.07754571893189,28.423762359210333,3.0
30,20221012,60.07926715587176,28.42284640117795,3.0
31,20221012,60.07297242109918,28.464723789777235,3.0
32,20221012,60.18776552156376,29.571021455824926,3.0
33,20221012,60.137116599732416,28.846532438279908,3.0
34,20221012,60.168202859727295,28.98416140653465,3.0
35,20221012,60.10681437956784,28.086109229016728,3.0
36,20221012,60.13028193695249,28.155418021480703,3.0
27,20221012,60.062403370400176,28.509778493884035,3.0
37,20221012,60.13958037516013,28.266363143803176,3.0
39,20221012,60.15243417368563,28.17363788206254,3.0
40,20221012,60.13695629594681,27.62448257092709,3.0
41,20221012,60.44926660461512,30.81097492401948,3.0
42,20221012,60.204597116863006,27.759055369887346,3.0
43,20221012,60.29885948339408,28.79217003937056,3.0
44,20221012,60.49726931177142,30.870086007828284,3.0
45,20221012,60.31124882339381,28.680251272712898,3.0
46,20221012,60.32035710276511,28.731618860382188,3.0
47,20221012,60.32113408245904,28.731482737041603,3.0
38,20221012,60.14221060255523,28.2332926011995,3.0
48,20221012,60.3311790842946,28.71353931587836,3.0
26,20221012,60.06096475315183,28.50937767195069,3.0
24,20221012,60.10607243898242,29.332065019771896,3.0
4,20221012,59.98471185668995,29.75182363226648,3.0
5,20221012,59.98181904090509,29.70359139383909,3.0
6,20221012,59.989342752559736,29.71702383571688,3.0
7,20221012,59.98938051868758,29.812956186429275,3.0
8,20221012,60.009723472686765,29.96303689263132,3.0
9,20221012,59.99851446875158,29.50358826519977,3.0
10,20221012,59.99916955643244,29.6621997543889,3.0
11,20221012,60.025139045132704,29.72034052982022,3.0
12,20221012,60.00371636283172,29.39096578176109,3.0
25,20221012,60.109538134772855,29.35038710772416,3.0
13,20221012,60.010472116123736,29.393126444717563,3.0
15,20221012,60.23097388632356,31.874305593397214,3.0
16,20221012,59.95356550547599,28.58522628538242,3.0
17,20221012,60.2483292328101,31.678672595791763,3.0
18,20221012,59.979534238036806,28.42872095894414,3.0
19,20221012,60.00247393751983,28.813238374542763,3.0
20,20221012,59.99716468704266,28.386820417925268,3.0
21,20221012,60.00730342063229,28.482268437718822,3.0
22,20221012,60.09352808102513,29.345653936900693,3.0
23,20221012,60.01844643470426,28.49049502528061,3.0
14,20221012,60.230859373581815,31.877538884926288,3.0
49,20221012,60.33574048339081,28.69702301782237,3.0
50,20221012,60.26375140636356,27.861036622818443,3.0
51,20221012,60.26474448851823,27.859857209727863,3.0
77,20221012,60.60501115249855,28.5487479821403,3.0
78,20221012,60.64343475526809,28.604579663046053,3.0
79,20221012,60.92290594533504,31.243353717676143,3.0
80,20221012,61.03975362948096,31.304344663166827,3.0
81,20221012,61.08790910657026,30.10776904703208,3.0
82,20221012,61.131301062685885,30.01343310481246,3.0
83,20221012,61.18753834846031,30.699634417936117,3.0
84,20221012,61.17129568058349,29.918119682877787,3.0
85,20221012,61.28140381597512,30.50467045295377,3.0
76,20221012,60.53756664885037,27.806412684463798,3.0
86,20221012,61.33843412918517,31.17597019318048,3.0
88,20221012,61.38342336123437,31.128924235768576,3.0
89,20221012,61.32869529453309,30.19909102834915,3.0
90,20221012,61.329321129305946,30.198856127106367,3.0
91,20221012,61.413728953437946,31.28234716773571,3.0
92,20221012,61.46453531723098,30.889784592582888,3.0
93,20221012,61.46591421892589,30.88920638267818,3.0
94,20221012,61.51863045121341,30.521977602324288,3.0
95,20221012,61.57987481411095,30.81011027925864,3.0
96,20221012,61.605508223585794,30.88069495953051,3.0
87,20221012,61.29046505062276,30.148876599401863,3.0
75,20221012,60.53736759174284,27.804540993102627,3.0
74,20221012,60.59260676295972,28.54661795825862,3.0
73,20221012,60.56748205700433,28.369862381509677,3.0
52,20221012,60.344557754787736,28.615452173081195,3.0
53,20221012,60.3556452007651,28.610546522479424,3.0
54,20221012,60.3556452007651,28.610546522479424,3.0
55,20221012,60.32782516802666,28.03534943346905,3.0
56,20221012,60.576151752618266,30.653447636584914,3.0
57,20221012,60.58980971969344,30.62148113603406,3.0
58,20221012,60.60308715620298,30.60353313330129,3.0
59,20221012,60.66686582395352,31.21940194479108,3.0
60,20221012,60.62618680320712,30.54091960154481,3.0
61,20221012,60.50444917787698,28.67804675413693,3.0
62,20221012,60.49193930762141,28.218893035493338,3.0
63,20221012,60.545130642964345,28.61468935298289,3.0
64,20221012,60.506603276523634,28.19909055434413,3.0
65,20221012,60.50925327788229,28.17851796851392,3.0
66,20221012,60.51494742896156,28.15940344343992,3.0
67,20221012,60.52302184918585,28.154129809928502,3.0
68,20221012,60.53475671691083,28.383175308136256,3.0
69,20221012,60.54043034520123,28.38354588470021,3.0
70,20221012,60.54476776633101,28.385417962920997,3.0
71,20221012,60.563963937282935,28.356463864367733,3.0
72,20221012,60.56400057820986,28.356820722652404,3.0
3,20221012,59.978046348566686,29.694557119394894,3.0
65,20221012,59.96745052033072,30.216227814052445,3.0
2,20221012,59.98347933328093,29.761323306153752,3.0
0,20221012,59.77758940966304,27.729125237362783,3.0
13,20221012,59.70066216820656,28.38398549196719,3.0
14,20221012,59.87846503880655,29.982933345573255,3.0
15,20221012,59.86440039674088,30.045056687431515,3.0
16,20221012,59.883895998380645,30.163804459867613,3.0
17,20221012,59.89184873740192,30.138848185873844,3.0
18,20221012,59.87684452580634,30.20049604552267,3.0
19,20221012,59.90478543721997,30.208980426618425,3.0
20,20221012,59.99656558564823,31.373143218726053,3.0
21,20221012,59.691297046185504,27.99753349763536,3.0
12,20221012,59.7027370703229,28.42605931138828,3.0
22,20221012,59.74344055444877,28.41401456825838,3.0
24,20221012,59.75541690660541,28.38319283382036,3.0
25,20221012,59.75668213725891,28.38238033425989,3.0
26,20221012,59.76654440698024,28.394141962274656,3.0
27,20221012,59.77402045225407,28.405369514915236,3.0
28,20221012,59.739424692043855,28.43551700796262,3.0
29,20221012,59.74454207354467,28.43060149859656,3.0
30,20221012,59.74611174841642,28.43266930554088,3.0
31,20221012,59.76930297456364,28.433464944102557,3.0
32,20221012,59.77014998969786,28.433104250518834,3.0
23,20221012,59.74730804247596,28.403885035991514,3.0
33,20221012,59.77699533859782,28.43484101709424,3.0
11,20221012,59.68723031903111,28.40676160830756,3.0
9,20221012,59.699046826636334,28.364023938098477,3.0
62,20221012,58.03839263647932,7.246375016930774,3.0
63,20221012,58.01679515645952,7.317598676073558,3.0
64,20221012,58.02237148919659,7.320555407105409,3.0
65,20221012,58.02604662677959,7.2965702419017395,3.0
66,20221012,58.06207870139471,7.822649088337765,3.0
67,20221012,58.06190793950952,7.813893604234197,3.0
68,20221012,58.063963753376754,7.785444312300174,3.0
69,20221012,58.07123392333504,8.019268332997331,3.0
70,20221012,58.07164763775828,8.018724331248507,3.0
10,20221012,59.68557145778147,28.420145386931598,3.0
71,20221012,58.08561406930016,7.983627943847761,3.0
0,20221012,59.47136813352476,28.038034644998746,3.0
1,20221012,59.50956908796443,27.853172026026456,3.0
2,20221012,59.9213757543156,31.206133636912405,3.0
3,20221012,59.9279848460866,31.332502612857773,3.0
4,20221012,59.68144169939578,28.31397851223177,3.0
5,20221012,59.67550712851349,28.38012802145476,3.0
6,20221012,59.69598707303889,28.372852845842296,3.0
7,20221012,59.69490987412959,28.35028429098172,3.0
8,20221012,59.69498137134011,28.340551951869948,3.0
72,20221012,58.08308293650048,7.937949092827888,3.0
34,20221012,59.78081527539188,28.42117434993876,3.0
35,20221012,59.81039895991169,28.96083078381629,3.0
36,20221012,59.90762855336774,29.9498678596302,3.0
62,20221012,59.93701660190919,29.688625089852103,3.0
63,20221012,59.94950457571152,29.703662918383515,3.0
64,20221012,59.95744999569276,29.70445716629704,3.0
65,20221012,59.972301187903874,29.695056922833103,3.0
66,20221012,59.94749808621128,29.804757676328247,3.0
67,20221012,59.97031929419765,29.784216684613067,3.0
68,20221012,59.97750635251261,29.75742975699567,3.0
69,20221012,59.96342078832679,29.856604984464006,3.0
70,20221012,59.9941925379034,30.030478247490247,3.0
61,20221012,59.93717222896348,29.698585825943645,3.0
71,20221012,59.97224074704908,30.21002442328141,3.0
73,20221012,59.98292710157651,30.16448788133339,3.0
74,20221012,60.08932262719986,31.268706883755375,3.0
75,20221012,60.09402269936402,31.261542698838007,3.0
76,20221012,60.117081542605774,31.39997242491735,3.0
77,20221012,60.13203383022599,31.549506155505284,3.0
78,20221012,60.13175723575702,31.54777265675338,3.0
79,20221012,60.13475601831279,31.53819555675757,3.0
80,20221012,60.139218565651504,31.602524838735416,3.0
81,20221012,60.14028197437725,31.600895417588568,3.0
72,20221012,59.98289278535846,30.166141824934385,3.0
60,20221012,59.93486254095937,29.68592169654902,3.0
59,20221012,59.89607827697815,29.04493401116552,3.0
58,20221012,59.85867117662695,29.048414289248356,3.0
37,20221012,59.92534376291899,29.959842460656517,3.0
38,20221012,59.93288273100297,29.95486712213663,3.0
39,20221012,59.9200677844269,30.008096491940453,3.0
40,20221012,59.90428519379154,30.092559569756656,3.0
41,20221012,59.94275084946568,30.109919965782783,3.0
42,20221012,59.94677371818208,30.12834307969541,3.0
43,20221012,59.95141388820236,30.129517039091223,3.0
44,20221012,59.92702783547595,30.186874487641827,3.0
45,20221012,59.92978012187192,30.20085994916415,3.0
46,20221012,59.95501946591247,30.16751499636108,3.0
47,20221012,59.96292043403027,30.20000378265709,3.0
48,20221012,59.96568747213065,30.216191318236827,3.0
49,20221012,59.948599312364834,30.32735158604873,3.0
50,20221012,59.99551621360992,31.100378100622933,3.0
51,20221012,60.01927361076569,31.116994922156355,3.0
52,20221012,60.0618143274425,31.493950086648407,3.0
53,20221012,59.73861252800544,27.687151431001222,3.0
54,20221012,59.75642211852905,28.044469242704068,3.0
55,20221012,59.76411298827796,28.0721102312236,3.0
56,20221012,59.79215222961014,28.09801697503457,3.0
57,20221012,59.8170772848147,28.408559900192618,3.0
1,20221012,59.79305758273181,27.770687827962966,3.0
64,20221012,59.94864790019324,30.32763456683748,3.0
196,20221012,59.41570462386221,27.742894101695946,3.0
62,20221012,59.88056694106283,30.975903659051045,3.0
1,20221012,65.68852922426186,24.65763116989907,3.0
2,20221012,66.08265517956774,24.794316568672546,3.0
0,20221012,61.61547864767016,30.629592867605368,3.0
1,20221012,61.667604118962565,30.832781039294705,3.0
2,20221012,61.67988574345932,30.84387131396542,3.0
3,20221012,61.681826726680754,30.99569386805271,3.0
4,20221012,61.74221668398007,30.882023477884577,3.0
0,20221012,64.85433638406847,25.32736843706017,3.0
1,20221012,64.85781199698293,25.34208743771488,3.0
2,20221012,64.87360926408475,25.361745497355773,3.0
3,20221012,64.88738585896782,25.367159001218877,3.0
4,20221012,64.99948582388643,25.397984339149144,3.0
5,20221012,65.15483660381389,25.159960252206023,3.0
6,20221012,65.23406971783595,25.334882087824404,3.0
7,20221012,65.34013567025211,25.260265333981128,3.0
0,20221012,60.60504956537998,28.5499022912229,3.0
1,20221012,60.59685590790582,28.50619498162356,3.0
2,20221012,60.59274685937704,28.546778507585213,3.0
3,20221012,60.54525285891268,28.6152831530746,3.0
4,20221012,60.59247903315881,28.546680215875348,3.0
5,20221012,60.5901753742636,28.50356828678521,3.0
6,20221012,60.59042804602069,28.499582822019264,3.0
7,20221012,60.58286027789746,28.49922736624894,3.0
0,20221012,65.68068793737393,24.637254690905184,3.0
8,20221012,60.58322869765654,28.416736892531127,3.0
9,20221012,65.6232009333233,25.00462359094862,3.0
3,20221012,61.485776942666256,31.54973101233956,3.0
63,20221012,59.925714261609045,30.39587760048121,3.0
1,20221012,61.68212480331212,30.996536718817755,3.0
24,20221012,60.65636201188644,28.402660250090168,3.0
23,20221012,60.65737322941334,28.40107636844456,3.0
22,20221012,60.64577440819766,28.605163709888732,3.0
21,20221012,60.64268590515914,28.645033058128654,3.0
20,20221012,60.67701538085209,28.72379290709599,3.0
19,20221012,60.76460887187721,28.67710945771534,3.0
18,20221012,60.765586831940745,28.67542031932333,3.0
17,20221012,60.60242267163606,30.604137560238247,3.0
16,20221012,60.60284896622108,30.60450987649212,3.0
15,20221012,61.08797385391876,30.107851054871144,3.0
14,20221012,61.11578573783608,30.04856285705902,3.0
13,20221012,61.17133784885154,29.91810838242847,3.0
12,20221012,61.13143666744852,30.01352403681488,3.0
11,20221012,61.23557414655451,30.02105954442021,3.0
10,20221012,61.18764005932608,30.70084361602588,3.0
9,20221012,61.32965568031005,30.2001015682852,3.0
8,20221012,61.1659619152648,31.714514159570875,3.0
7,20221012,61.41075273945859,30.92593974414424,3.0
6,20221012,61.364815033499504,31.51210780392942,3.0
5,20221012,61.51116869824479,30.50306528272188,3.0
4,20221012,61.48533226080489,31.54952599221561,3.0
2,20221012,61.6965080311057,30.809663197781344,3.0
9,20221012,60.55509217694782,28.38165975518808,3.0
8,20221012,65.39765124589582,25.016686813566604,3.0
11,20221012,60.56405133985311,28.3574199479612,3.0
38,20221012,60.476764186381416,27.160537281321357,3.0
39,20221012,60.31972273039541,28.73190506900487,3.0
40,20221012,60.31545147276289,28.674095943644417,3.0
41,20221012,60.30849429987222,28.6844241231258,3.0
42,20221012,60.33407800890031,28.04352571500184,3.0
43,20221012,60.3284205278326,28.036506147905207,3.0
10,20221012,60.56748523869759,28.37040801206311,3.0
45,20221012,60.39338962422865,27.316635431974557,3.0
46,20221012,60.43028196007847,27.134946520997747,3.0
47,20221012,60.429916628541214,26.957525573737147,3.0
48,20221012,60.01952102336248,31.117378396135628,3.0
37,20221012,60.43980042980128,27.345386167723515,3.0
49,20221012,59.99516061284023,31.10088788290962,3.0
51,20221012,60.31109188035464,27.66589048538729,3.0
52,20221012,60.35032974801353,27.517419528942952,3.0
53,20221012,60.3482228336876,27.323027628820903,3.0
54,20221012,60.11037807488543,29.35076193483188,3.0
55,20221012,60.183166606233854,29.0120906607486,3.0
56,20221012,60.262529825148576,27.88516581264941,3.0
57,20221012,60.3313840038457,27.18561662310629,3.0
58,20221012,60.09451942226659,29.34630245340684,3.0
59,20221012,60.089797710109046,29.326335550177497,3.0
60,20221012,60.18791710266546,27.88765988217937,3.0
61,20221012,60.20354796069416,27.790147424566463,3.0
50,20221012,60.32801850255961,28.03636628007313,3.0
36,20221012,60.34527370664449,28.6160120767814,3.0
44,20221012,60.381812013666575,27.627748048005078,3.0
15,20221012,60.55461658182208,28.381302894278782,3.0
13,20221012,60.56829778091907,28.247348249529484,3.0
14,20221012,60.497950355125255,28.68777633050248,3.0
12,20221012,60.59563926252216,28.278692521342776,3.0
16,20221012,60.54157554544998,28.377699452339755,3.0
17,20221012,60.53502026853265,28.383741201060676,3.0
18,20221012,60.55466317461208,28.38076477675668,3.0
19,20221012,60.5233803107781,28.155275556291503,3.0
21,20221012,60.52315697854276,28.155196965283704,3.0
22,20221012,60.515111897474966,28.15948204689119,3.0
23,20221012,60.50917798806664,28.179014128590698,3.0
24,20221012,60.54340850998571,27.864298191145693,3.0
20,20221012,60.55712928716533,27.772548298448648,3.0
26,20221012,60.49035586911712,27.75073387645761,3.0
35,20221012,60.32025862774423,28.732101006420923,3.0
34,20221012,60.33142422358531,28.71384188748566,3.0
25,20221012,60.11729456054623,31.400716890666928,3.0
32,20221012,60.336000029565206,28.69813582256142,3.0
31,20221012,60.34333497176301,28.79582108648921,3.0
33,20221012,60.338333124537904,28.679127810526197,3.0
29,20221012,60.54218513495424,27.177001214319,3.0
28,20221012,60.50451331025751,27.33994614726053,3.0
27,20221012,60.50173191252824,27.58668294851504,3.0
30,20221012,60.51662090687717,27.153372010444816,3.0
716,20221013,59.10472321845714,18.63618769627194,2.0
723,20221013,59.12163176626167,18.555348936163664,2.0
717,20221013,59.104063319315365,18.63727534635267,2.0
718,20221013,59.094518530941855,18.65567315880739,2.0
719,20221013,59.09402127139584,18.652199131097785,2.0
720,20221013,59.087101685450726,18.636200737586456,2.0
721,20221013,59.12073807634021,18.59769141249827,2.0
722,20221013,59.12649975758068,18.545149276547605,2.0
724,20221013,59.11362099354482,18.62305280188837,2.0
735,20221013,59.09970487288007,18.51231589100476,2.0
726,20221013,59.11094627997299,18.579833652006787,2.0
727,20221013,59.11067790686612,18.557692056318405,2.0
728,20221013,59.104700700350286,18.53912809278129,2.0
729,20221013,59.08329246526096,18.543906668298373,2.0
730,20221013,59.075105746798606,18.604283940878503,2.0
731,20221013,59.11939725356673,18.53345541256826,2.0
732,20221013,59.12022672534401,18.49945549708074,2.0
733,20221013,59.10449741372613,18.51008829366432,2.0
734,20221013,59.099328563711545,18.520527323579028,2.0
715,20221013,59.10434741798076,18.639603526367072,2.0
725,20221013,59.11249561515236,18.567608942894097,2.0
714,20221013,59.10750598667293,18.67349852987563,2.0
691,20221013,59.12127833769304,18.670723766536256,2.0
712,20221013,59.06530889282058,18.69283408816046,2.0
692,20221013,59.14364352044617,18.58698155541551,2.0
690,20221013,59.12213302008873,18.6719321004436,2.0
689,20221013,59.12776440117745,18.65286257824832,2.0
688,20221013,59.12418439772387,18.687107775188444,2.0
687,20221013,59.12901979723546,18.66142505881508,2.0
686,20221013,59.13015709767329,18.663539242203523,2.0
685,20221013,59.136627135818415,18.632411761607816,2.0
684,20221013,59.1357493281396,18.70530848665704,2.0
683,20221013,59.13752527154618,18.70463753782344,2.0
682,20221013,59.14285895587103,18.697286323049944,2.0
681,20221013,59.15581757495285,18.647294192626067,2.0
680,20221013,59.15371434900604,18.666715020150008,2.0
679,20221013,59.15337095450339,18.68323184862698,2.0
678,20221013,59.16133422145479,18.71193444501889,2.0
677,20221013,59.11072666580398,18.740590514778283,2.0
693,20221013,59.13465049727999,18.59200658471297,2.0
713,20221013,59.113596155382325,18.62331028436559,2.0
694,20221013,59.12789513742409,18.559446206622656,2.0
696,20221013,59.17660057738283,18.535291849367137,2.0
