field_1,Date,Latitude,Longitude,DaysOld
8,20221103,40.07870796045136,7.208913690357186,114.0
12,20221103,37.084050195921584,8.487877128626378,114.0
10,20221103,36.89240855139728,6.94870421960152,114.0
9,20221103,36.88804694950458,6.95679644633282,114.0
8,20221103,36.88679309401733,6.956820335156235,114.0
0,20221103,36.90076407492701,8.424235326369,114.0
1,20221103,36.95876721475867,8.76384759778055,114.0
2,20221103,36.9334700491837,7.938295429742238,114.0
3,20221103,37.030425402749074,8.690194509828219,114.0
4,20221103,36.933630605759085,7.812705057316863,114.0
5,20221103,37.08391528723648,8.487906700007922,114.0
11,20221103,37.0960290172922,8.457960731237506,114.0
7,20221103,39.84699457290004,5.420213937756262,114.0
6,20221103,40.16493447295832,7.913602338411809,114.0
5,20221103,40.05410906610307,7.068195316873921,114.0
28,20221103,37.32008775063764,7.661862070147323,114.0
29,20221103,37.271973043167534,6.979613734934304,114.0
30,20221103,37.32687796832913,7.539162250165373,114.0
31,20221103,37.32843221533499,7.538987060531986,114.0
32,20221103,37.29075652703795,6.882759637938391,114.0
33,20221103,37.31844735267793,7.279654309593329,114.0
34,20221103,37.22915665936687,6.06922156213444,114.0
35,20221103,37.40162287949548,7.222797264287974,114.0
36,20221103,37.391518254545645,7.259269758204501,114.0
37,20221103,37.59133459932515,8.537739481146014,114.0
38,20221103,37.585817399567446,8.668185625391006,114.0
39,20221103,37.59202926754454,8.641617391359762,114.0
40,20221103,37.53746104590712,7.8687316461307075,114.0
41,20221103,37.58772330582629,8.248234563236606,114.0
42,20221103,37.32001633533385,6.142013421748584,114.0
43,20221103,37.37399209171312,6.397580827399803,114.0
0,20221103,39.35988698159792,6.7514058428033605,114.0
1,20221103,39.50759970419122,8.00229290487644,114.0
2,20221103,39.52464680724212,8.139326333995676,114.0
3,20221103,39.42520113214216,6.732461592330736,114.0
4,20221103,39.73846766573945,6.016193014620303,114.0
26,20221103,37.35796719865081,8.364845314930916,114.0
1,20221103,37.56661224706336,6.43148721324716,114.0
7,20221103,36.8856782569284,6.951730261888751,114.0
0,20221103,36.41127866005362,-5.072267603909855,114.0
34,20221103,36.10111663067703,-5.322788930508176,114.0
35,20221103,36.08812433708566,-5.2711263372416,114.0
36,20221103,36.07980816829494,-5.2935778275925855,114.0
37,20221103,36.12294317901925,-5.336928190419688,114.0
64,20221103,37.67210869184759,7.345341866504011,114.0
63,20221103,37.6036805191468,7.160223614330953,114.0
62,20221103,37.60751930504144,7.092900442869819,114.0
61,20221103,37.51663431967525,6.551487183276949,114.0
60,20221103,37.46495749678345,6.22173517521717,114.0
59,20221103,37.472649653787,6.1899256543830985,114.0
58,20221103,37.46491592767028,6.221457462321502,114.0
57,20221103,37.68136351604526,7.955355966113257,114.0
17,20221103,37.095208153971015,7.494030176865294,114.0
18,20221103,37.09208947919495,7.196448778505183,114.0
19,20221103,37.140715869451405,6.944272606896774,114.0
56,20221103,37.59117950428329,7.382220683238125,114.0
54,20221103,37.444795185558135,6.416480328535252,114.0
16,20221103,37.18996350587874,8.52072205014064,114.0
20,20221103,37.14107650185116,7.004290990955677,114.0
21,20221103,37.25650635069604,7.871619278619544,114.0
22,20221103,37.24231011891177,7.338191077264493,114.0
23,20221103,37.25348453952428,7.457317685918377,114.0
0,20221103,37.51260736241901,6.1165299906355886,114.0
48,20221103,37.47267275387725,6.687168896656699,114.0
49,20221103,37.52617666858373,7.026331894704407,114.0
50,20221103,37.565047016017736,7.33924954119193,114.0
51,20221103,37.58119192754017,7.600113274293522,114.0
52,20221103,37.6730669455836,8.12703147152722,114.0
53,20221103,37.36629224342852,5.871774697972833,114.0
33,20221103,36.08819348082683,-5.270657918748526,114.0
32,20221103,36.08427485258683,-5.245673338623582,114.0
55,20221103,37.56305533159055,7.170955925187087,114.0
30,20221103,36.05420995528191,-5.116408168536988,114.0
7,20221103,36.1442087488093,-4.805438411638117,114.0
31,20221103,36.08379558892202,-5.17784359117374,114.0
8,20221103,36.16026682295959,-4.925817080328796,114.0
9,20221103,36.16504450614994,-5.106890629952594,114.0
10,20221103,36.18531048741345,-5.11672757158398,114.0
11,20221103,36.09031330401794,-4.867553634556884,114.0
12,20221103,36.11638571096324,-5.039718673835137,114.0
6,20221103,36.23358120965244,-5.2997060529061,114.0
5,20221103,36.17307348023333,-4.967844587349335,114.0
4,20221103,36.20753979444724,-4.91961999292935,114.0
3,20221103,36.230930996022416,-5.004436365909648,114.0
2,20221103,36.2177912739764,-4.851285104804161,114.0
1,20221103,36.33013781974464,-4.846371658003938,114.0
14,20221103,36.12164541105004,-5.173488340564293,114.0
13,20221103,36.089203852047504,-5.083796529793935,114.0
16,20221103,36.12633561521038,-5.244857005943916,114.0
29,20221103,36.06048479609925,-5.085030040550353,114.0
28,20221103,36.07500940513111,-5.119311402625574,114.0
27,20221103,36.05568786015412,-5.035014505467369,114.0
15,20221103,36.122040847126456,-5.205175244885937,114.0
25,20221103,36.02619895920878,-4.982093201987219,114.0
24,20221103,36.01434471428833,-4.896362763768598,114.0
23,20221103,36.13493279827023,-5.331678117472425,114.0
26,20221103,36.07333349491,-5.048309078998137,114.0
22,20221103,36.12066173041832,-5.297456700819701,114.0
21,20221103,36.12636299124959,-5.303380541554821,114.0
20,20221103,36.12814661145899,-5.296969012124126,114.0
19,20221103,36.13434997605391,-5.304363538520172,114.0
17,20221103,36.14807652582071,-5.289297666806654,114.0
18,20221103,36.13696354174889,-5.29294672527756,114.0
20,20221104,36.19484502907529,-2.615247775523821,113.0
93,20221104,36.74412840156225,-2.608338274297036,113.0
15,20221104,35.26721235942044,-3.155544227303189,113.0
14,20221104,35.25888015535048,-3.169411917493101,113.0
13,20221104,35.255448920348265,-3.162486386733512,113.0
12,20221104,35.255330556542546,-3.163582146736596,113.0
11,20221104,35.25176965356629,-3.1705189791695974,113.0
92,20221104,36.74233230559153,-2.6088955734878256,113.0
91,20221104,36.64002752025231,-3.405464720741453,113.0
90,20221104,36.85426155158557,-1.494579627556485,113.0
87,20221104,36.41972621069768,-4.204899166715688,113.0
88,20221104,36.7746003226768,-1.8076643505409875,113.0
21,20221104,36.21557415088698,-2.408434290024573,113.0
86,20221104,36.73686170298564,-1.761556281316046,113.0
85,20221104,36.41927551831013,-4.204790839301838,113.0
22,20221104,36.21569686456025,-2.4075574568763454,113.0
84,20221104,36.72234726520266,-1.646286759479441,113.0
16,20221104,36.28516023960369,-1.7500437463283252,113.0
17,20221104,36.34317256866087,-1.4118819420064554,113.0
18,20221104,36.18479412142789,-2.7247306953289794,113.0
94,20221104,36.76806629053504,-2.401700428746877,113.0
19,20221104,36.18479412142789,-2.7247306953289794,113.0
89,20221104,36.51084861170855,-3.906839126401772,113.0
95,20221104,36.73695932577913,-2.937345774488193,113.0
108,20221104,36.80849616045642,-2.567295853508983,113.0
97,20221104,36.79992876405412,-2.576132374556838,113.0
0,20221104,35.427373121590485,-2.9411878144661032,113.0
1,20221104,35.46462910633853,-2.7320549725598844,113.0
2,20221104,35.9729185140059,-1.7841915393481782,113.0
3,20221104,35.818298096193075,-3.249001772679181,113.0
4,20221104,35.945655160430746,-2.714559781132711,113.0
5,20221104,35.94735197197934,-2.715048362891724,113.0
6,20221104,36.02603146952849,-2.1622989800829897,113.0
7,20221104,35.842867370838775,-3.728699566164251,113.0
8,20221104,36.018146086723746,-2.8790332536486543,113.0
9,20221104,36.22758598359084,-1.5151830534908906,113.0
11,20221104,36.16239251696823,-2.4515449584020663,113.0
12,20221104,36.1895525862362,-2.546671082674896,113.0
13,20221104,36.21530381218541,-2.4083755028716345,113.0
14,20221104,36.21542652597194,-2.407498672765393,113.0
15,20221104,36.27298092645838,-1.7709759620266083,113.0
20,20221104,35.54517370771822,-1.202271432574333,113.0
19,20221104,35.49189354490423,-1.4677493439002236,113.0
18,20221104,35.37150751285525,-2.3235982551879197,113.0
17,20221104,35.29755697678132,-2.887619182127572,113.0
16,20221104,35.26791893462814,-3.164162651136666,113.0
107,20221104,36.73708036816327,-3.1821208228295528,113.0
106,20221104,36.717011202749774,-3.3579874994479586,113.0
105,20221104,36.69932696648853,-3.4113825836666747,113.0
104,20221104,36.70235668727707,-3.387233867235384,113.0
103,20221104,36.69825797875664,-3.412000519028944,113.0
102,20221104,36.629063419978976,-3.8695747568749166,113.0
100,20221104,36.81054720653187,-2.4101881042054334,113.0
99,20221104,36.8065357458787,-2.4675770899409484,113.0
98,20221104,36.80990058361915,-2.529992738700974,113.0
96,20221104,36.798864776021134,-2.576772293451964,113.0
10,20221104,36.162330629557154,-2.451982894338442,113.0
71,20221104,36.2785690530048,-3.497954263042246,113.0
82,20221104,36.704593834840345,-1.871705241340731,113.0
43,20221104,36.21598993510694,-3.3590437611144406,113.0
44,20221104,36.22362409297784,-3.2150449344209653,113.0
45,20221104,36.22385928623647,-3.214080601228852,113.0
46,20221104,36.31123276850095,-2.5050005457487057,113.0
47,20221104,36.32856926173781,-2.457787304657236,113.0
48,20221104,36.36529311445253,-2.2018857377234027,113.0
49,20221104,36.119932326908746,-4.093285944572226,113.0
50,20221104,36.13398900181466,-3.995713413995166,113.0
51,20221104,36.18027445050422,-3.711096520238848,113.0
52,20221104,36.22202701988797,-3.4279183057841887,113.0
53,20221104,36.19205150026642,-3.9412954925033055,113.0
54,20221104,36.23351484357834,-3.6913427916724326,113.0
55,20221104,36.2488958093115,-3.445994288899356,113.0
56,20221104,36.24888328030421,-3.4884905761895184,113.0
57,20221104,36.285554651737655,-3.3959029811272643,113.0
42,20221104,36.16146208838394,-3.687350035632738,113.0
58,20221104,36.26189480075483,-3.3854283009831243,113.0
41,20221104,36.16144557961125,-3.687459298022057,113.0
39,20221104,36.15671082416186,-3.757163661527605,113.0
23,20221104,36.27145482144765,-2.0124404278362165,113.0
24,20221104,36.304037661255634,-1.78278750313887,113.0
25,20221104,36.304096907986064,-1.7823481920595765,113.0
27,20221104,36.1100904447367,-3.606445713112125,113.0
28,20221104,36.22564134391737,-2.7329847958655926,113.0
29,20221104,36.22247343904655,-2.665673611087996,113.0
30,20221104,36.22214932915632,-2.6672969856053985,113.0
31,20221104,36.245596467756656,-2.597600736932277,113.0
32,20221104,36.379726739404965,-1.512453697738543,113.0
33,20221104,36.1850517098776,-3.3586693133832446,113.0
34,20221104,36.33826543779981,-2.204106137032453,113.0
35,20221104,36.39967456567868,-1.5946576231595364,113.0
36,20221104,36.40441173487983,-1.583432423602417,113.0
37,20221104,36.10205589972391,-3.925640154380922,113.0
38,20221104,36.13113136457144,-3.763261662691963,113.0
40,20221104,36.14057567018091,-3.728555283586137,113.0
83,20221104,36.7317293587807,-1.761522382666439,113.0
59,20221104,36.282890808826735,-3.264935082945703,113.0
61,20221104,36.28442524039626,-3.271284938477073,113.0
78,20221104,36.64498849998603,-1.8977107114551297,113.0
79,20221104,36.65434288773433,-1.859351767167635,113.0
10,20221104,35.195511149584,-2.840862411459985,113.0
9,20221104,35.18989580197135,-2.8498475518723487,113.0
8,20221104,35.301494555720964,-1.481237806164936,113.0
7,20221104,35.30746056012992,-1.3914978084793617,113.0
6,20221104,35.27495904876565,-1.553665418262017,113.0
5,20221104,35.11077361503924,-2.2946488280631696,113.0
4,20221104,35.11026252883383,-2.2933538943686864,113.0
3,20221104,35.12393920150991,-1.7715374311317988,113.0
2,20221104,35.12954549683775,-1.817612700372706,113.0
1,20221104,35.1061018098602,-1.8716806972033808,113.0
0,20221104,35.10580925369272,-1.8618483941753636,113.0
80,20221104,36.64995731090946,-1.8986437561249945,113.0
81,20221104,36.50442395474859,-3.2585351427257536,113.0
77,20221104,36.5487436946531,-2.6061103675475907,113.0
60,20221104,36.28419302923881,-3.2649492814343746,113.0
76,20221104,36.64498849998603,-1.8977107114551297,113.0
74,20221104,36.39281117520834,-3.2596136354207847,113.0
0,20221104,37.1789698763497,-1.8155515802232391,113.0
1,20221104,37.186604306962,-1.8151907169697343,113.0
2,20221104,37.18946907690794,-1.809935982301928,113.0
3,20221104,37.34726893057859,-1.6531997939343206,113.0
62,20221104,36.31803763466144,-3.0692152752092707,113.0
63,20221104,36.351512770996415,-2.8857017940220016,113.0
64,20221104,36.36319037479821,-2.777299563529876,113.0
65,20221104,36.39731775665434,-2.4744800885772302,113.0
66,20221104,36.42612750445903,-2.1990541183771763,113.0
67,20221104,36.50628662265241,-1.8043073145173372,113.0
68,20221104,36.230581569521,-3.890794241159176,113.0
69,20221104,36.24140715735603,-3.854327645905782,113.0
70,20221104,36.24579103764381,-3.855587801385668,113.0
72,20221104,36.50932609851622,-2.096324480518851,113.0
73,20221104,36.52870741133311,-2.0474973530805736,113.0
75,20221104,36.59883553963624,-1.947561545007264,113.0
26,20221104,36.07135741315519,-3.860667916097697,113.0
101,20221104,36.81315343676738,-2.422502887526451,113.0
110,20221104,36.89754336594177,-1.9650138598866151,113.0
115,20221104,36.992912269207984,-1.88379924493532,113.0
114,20221104,36.99058486479864,-1.894326149737489,113.0
113,20221104,36.97350905593475,-1.8974771271557889,113.0
112,20221104,36.97473380830355,-1.8921044677980303,113.0
111,20221104,36.96406489281868,-1.892658214210056,113.0
109,20221104,36.83127193688088,-2.4822023767902768,113.0
14,20221105,43.460755650226616,9.75158828089218,112.0
15,20221105,43.50670944372305,10.28616047525438,112.0
16,20221105,43.54134076265244,10.295796637260707,112.0
17,20221105,43.54113477553892,10.294140879309817,112.0
18,20221105,43.55782875402481,10.29657332138185,112.0
19,20221105,43.327692786452445,8.502012674984607,112.0
1,20221105,37.07486633994352,10.540285756304009,112.0
20,20221105,43.39520130230406,8.744233474497978,112.0
21,20221105,43.39480691139672,8.745091931395203,112.0
22,20221105,43.45186451956376,9.392903829536971,112.0
23,20221105,43.56890918370535,10.288122289075432,112.0
24,20221105,43.51283700867483,9.413399499827644,112.0
25,20221105,43.56813879760129,9.653371604121766,112.0
26,20221105,43.607412775413145,10.034038568205345,112.0
27,20221105,43.49408456748056,8.687445782612594,112.0
28,20221105,43.541749095186304,9.217796823013447,112.0
29,20221105,43.64461991545253,9.989357394698567,112.0
30,20221105,43.72310894511452,9.770785969327177,112.0
13,20221105,43.50634989379112,10.286248038800736,112.0
12,20221105,43.47923919172073,10.29797655410749,112.0
8,20221105,43.39242981990508,10.424872052730889,112.0
10,20221105,43.48057139578218,10.22090797057447,112.0
3,20221105,36.4355819079488,-2.337615098400155,112.0
2,20221105,36.36981860659037,-1.7024321080475795,112.0
1,20221105,36.3501781704646,-1.6390880667312782,112.0
0,20221105,36.33706768347196,-1.6006175089927228,112.0
29,20221105,37.7316343081661,11.708544835444618,112.0
30,20221105,37.7316343081661,11.708544835444618,112.0
31,20221105,37.82005441144749,12.442827186484182,112.0
32,20221105,37.86282613373701,12.45659910679647,112.0
11,20221105,43.46959882088811,10.267791764234412,112.0
0,20221105,43.30058108704627,10.48351264109944,112.0
2,20221105,43.30213296012504,10.480714665247504,112.0
3,20221105,43.110618666342106,8.680572578530349,112.0
4,20221105,43.32935655608114,10.391194117718106,112.0
5,20221105,43.35570007834686,10.425014914019291,112.0
6,20221105,43.29010419068996,9.509838472210076,112.0
7,20221105,43.336734442210464,10.0779906470772,112.0
31,20221105,43.71222434609875,9.379484398186245,112.0
9,20221105,43.38510019806665,10.079297927882084,112.0
1,20221105,43.30093314799304,10.482241402733452,112.0
32,20221105,43.86157044083975,10.235182713140366,112.0
36,20221105,44.03013604627268,10.043581077486966,112.0
34,20221105,43.97787857467894,10.111930698251676,112.0
57,20221105,44.30633188247677,9.217254269194722,112.0
58,20221105,44.33669877268054,9.229677016498163,112.0
59,20221105,44.33669877268054,9.229677016498163,112.0
60,20221105,44.25902198821113,8.458829076309309,112.0
61,20221105,44.26748627701194,8.458726550060085,112.0
62,20221105,44.26914222530055,8.45009690331069,112.0
63,20221105,44.283235324670166,8.449258087867523,112.0
64,20221105,44.29146938219376,8.466810944366225,112.0
56,20221105,44.30035680602256,9.22132022306229,112.0
65,20221105,44.29146938219376,8.466810944366225,112.0
67,20221105,44.30884583682495,8.521458353114271,112.0
68,20221105,44.32461834113988,8.949782772487074,112.0
69,20221105,44.35984214594359,8.9657900622823,112.0
70,20221105,44.3592196123054,9.044480676574404,112.0
71,20221105,44.37136897018819,9.03651872989894,112.0
72,20221105,44.31626809433006,8.504796182465208,112.0
73,20221105,44.31801683308824,8.497441820946834,112.0
74,20221105,44.3095147264534,8.521241122726748,112.0
66,20221105,44.30479103368301,8.493653045740098,112.0
33,20221105,43.95262187405379,10.13126054351184,112.0
55,20221105,44.27756968430365,8.793483461262154,112.0
53,20221105,44.234579777780105,8.446738280967208,112.0
35,20221105,43.97858894989438,10.111308481575442,112.0
4,20221105,36.57011927669932,-3.288215794650719,112.0
37,20221105,43.95266059916917,9.187594526032903,112.0
38,20221105,44.06038661387724,9.852245444781046,112.0
39,20221105,44.061414798331214,9.852311754302594,112.0
40,20221105,44.03852216029555,9.90135949648748,112.0
41,20221105,44.04480826042989,9.98481298510388,112.0
42,20221105,44.04530041931832,9.986158732043409,112.0
54,20221105,44.24518926513772,8.446988126136118,112.0
43,20221105,44.076867624297016,9.8362755327095,112.0
45,20221105,44.09611390065741,9.831937650999649,112.0
46,20221105,44.10475457870246,9.847163221362994,112.0
47,20221105,44.15548319257577,9.127026494325476,112.0
48,20221105,44.18310655320493,8.409691049624179,112.0
49,20221105,44.21399483669543,8.912543594344466,112.0
50,20221105,44.25691253598535,9.057430269909228,112.0
51,20221105,44.25843684041048,9.057709533621924,112.0
52,20221105,44.299276327962296,9.221942346890298,112.0
44,20221105,44.08897954290929,9.826456774161963,112.0
5,20221105,36.34340838428195,-1.9323674960126416,112.0
9,20221105,36.35969056823555,-2.09717938609304,112.0
7,20221105,36.40206426135588,-2.1312255197306147,112.0
68,20221105,35.08770085953966,-2.1982379019317464,112.0
67,20221105,35.26665309522936,-3.1666112951040284,112.0
66,20221105,35.26816021566779,-3.1650984486303924,112.0
65,20221105,35.267392175080616,-3.156866374166465,112.0
64,20221105,35.12093316169691,-2.059919332734836,112.0
63,20221105,35.300315384381825,-2.8889860235773077,112.0
62,20221105,35.12970848859698,-1.817407043634944,112.0
61,20221105,35.39591688738327,-3.2999243200425914,112.0
60,20221105,35.40920142687333,-3.1508082402489643,112.0
59,20221105,35.42772620165866,-2.9400853547962216,112.0
58,20221105,35.35281969928648,-2.697517313002263,112.0
57,20221105,35.54946506271256,-3.529819897375945,112.0
56,20221105,35.433753078088635,-2.855721545178066,112.0
55,20221105,35.27498237647743,-1.554083332828139,112.0
54,20221105,35.30150660271564,-1.480856224395172,112.0
53,20221105,35.30749902134712,-1.392118008380394,112.0
52,20221105,35.62789530770716,-2.132684176697041,112.0
69,20221105,35.08719462624657,-2.198912475235084,112.0
70,20221105,35.195923732767206,-2.839980087319666,112.0
71,20221105,35.19131037067582,-2.8500933749616064,112.0
72,20221105,35.2570588525252,-3.1653340065512023,112.0
15,20221105,37.41907784295757,10.91458640769991,112.0
16,20221105,37.44977316816663,11.227051670706944,112.0
17,20221105,37.45107668921405,11.227387183009068,112.0
18,20221105,37.48762061867109,10.632667048621588,112.0
19,20221105,37.51067179710751,10.929686060137085,112.0
20,20221105,37.55391553587385,10.784529095425755,112.0
21,20221105,37.555644720198615,10.843805182803512,112.0
22,20221105,37.5564254339184,10.842760854804792,112.0
51,20221105,35.81817949573405,-3.248232862002845,112.0
23,20221105,37.59978761202015,11.152679083223475,112.0
25,20221105,37.579136905034304,10.619346538318638,112.0
26,20221105,37.58072158550696,10.583790771597153,112.0
27,20221105,37.58894373905592,10.63247662743855,112.0
28,20221105,37.62883125853321,10.790997044626767,112.0
76,20221105,35.256890568131944,-3.175178847999942,112.0
75,20221105,35.25133208215667,-3.174234287325849,112.0
74,20221105,35.25550576802921,-3.1645035941037287,112.0
73,20221105,35.25550533579347,-3.1634949500116414,112.0
24,20221105,37.60388010772268,11.151688950543026,112.0
50,20221105,35.640492552088155,-2.049199432799995,112.0
49,20221105,35.55325118156823,-1.1989680201484216,112.0
48,20221105,35.67342486358615,-1.0466679212670584,112.0
25,20221105,36.30560728459745,-2.5730170977710367,112.0
24,20221105,36.24623695453526,-2.166717262728361,112.0
23,20221105,36.24629267882898,-2.165800759838658,112.0
22,20221105,36.33752236694468,-2.5317716707258007,112.0
21,20221105,36.27279918463202,-2.2541203025212884,112.0
20,20221105,36.28860847695541,-2.172636776885457,112.0
19,20221105,36.253601728492846,-1.9725704116463092,112.0
18,20221105,36.475626820210216,-3.3167993051646705,112.0
26,20221105,36.33294272691175,-2.8851355889622377,112.0
17,20221105,36.34686136252324,-2.309188022595898,112.0
15,20221105,36.32226943830279,-2.2102292726988235,112.0
14,20221105,36.2641362649751,-1.8118212832584508,112.0
13,20221105,36.30441854695834,-1.8021793181048196,112.0
12,20221105,36.49404555788357,-2.9021002993766034,112.0
11,20221105,36.409845262386185,-2.4225321249618617,112.0
10,20221105,36.40206426135588,-2.1312255197306147,112.0
75,20221105,44.33674194961156,8.546558444100146,112.0
8,20221105,36.3747095258385,-2.0704756648622684,112.0
16,20221105,36.33991038049602,-2.259798080371084,112.0
6,20221105,36.37470167166827,-2.0704208020724977,112.0
27,20221105,36.33700732018993,-2.9939353159060884,112.0
29,20221105,36.138094948034905,-2.0182509483210054,112.0
47,20221105,35.711341521948434,-0.8789277067982146,112.0
46,20221105,35.775304494889674,-0.7969471010003211,112.0
45,20221105,36.19845822654502,-3.461928653661744,112.0
44,20221105,36.15593813575385,-3.096633898628532,112.0
